Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range
1417.29732942167;-0.9906005859375;1415.99999642494;1417;-0.000499908447265625;1 mA
1418.29732941914;-0.99090576171875;1416.99999642242;1418;-0.00049993896484375;1 mA
1419.29732941662;-0.9912109375;1417.99999641989;1419;-0.000499908447265625;1 mA
1420.29732941409;-0.99151611328125;1418.99999641737;1420;-0.00049993896484375;1 mA
1421.29732941157;-0.99151611328125;1419.99999641484;1421;-0.000499969482421875;1 mA
1422.29732940904;-0.9918212890625;1420.99999641232;1422;-0.0004998779296875;1 mA
1423.29732940652;-0.99212646484375;1421.9999964098;1423;-0.00049993896484375;1 mA
1424.29732940399;-0.992431640625;1422.99999640727;1424;-0.0004998779296875;1 mA
1425.29732940147;-0.99273681640625;1423.99999640475;1425;-0.00049993896484375;1 mA
1426.29732939895;-0.9930419921875;1424.99999640222;1426;-0.000499969482421875;1 mA
1427.29732939642;-0.99334716796875;1425.9999963997;1427;-0.0004998779296875;1 mA
1428.2973293939;-0.99365234375;1426.99999639717;1428;-0.00049993896484375;1 mA
1429.29732939137;-0.99395751953125;1427.99999639465;1429;-0.000499908447265625;1 mA
1430.29732938885;-0.9942626953125;1428.99999639212;1430;-0.0004998779296875;1 mA
1431.29732938632;-0.99456787109375;1429.9999963896;1431;-0.000499908447265625;1 mA
1432.2973293838;-0.994873046875;1430.99999638707;1432;-0.00049993896484375;1 mA
1433.29732938127;-0.99517822265625;1431.99999638455;1433;-0.000499847412109375;1 mA
1434.29732937875;-0.9954833984375;1432.99999638202;1434;-0.000499908447265625;1 mA
1435.29732937622;-0.99578857421875;1433.9999963795;1435;-0.000499969482421875;1 mA
1436.2973293737;-0.99609375;1434.99999637697;1436;-0.000499908447265625;1 mA
1437.29732937117;-0.99639892578125;1435.99999637445;1437;-0.000499908447265625;1 mA
1438.29732936865;-0.9967041015625;1436.99999637192;1438;-0.000499969482421875;1 mA
1439.29732936612;-0.99700927734375;1437.9999963694;1439;-0.00049993896484375;1 mA
