Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range
310.87334421512;-0.90179443359375;308.99999921985;310;-0.0004998779296875;1 mA
311.873344212596;-0.90179443359375;309.999999217325;311;-0.0005;1 mA
312.873344210071;-0.90179443359375;310.9999992148;312;-0.000499969482421875;1 mA
313.873344207546;-0.90179443359375;311.999999212276;313;-0.00049993896484375;1 mA
314.873344205021;-0.902099609375;312.999999209751;314;-0.000499969482421875;1 mA
315.873344202496;-0.902099609375;313.999999207226;315;-0.00049993896484375;1 mA
316.873344199972;-0.902099609375;314.999999204701;316;-0.000499908447265625;1 mA
317.873344197447;-0.902099609375;315.999999202177;317;-0.000499969482421875;1 mA
318.873344194922;-0.902099609375;316.999999199652;318;-0.000499969482421875;1 mA
319.873344192397;-0.90240478515625;317.999999197127;319;-0.0004998779296875;1 mA
320.873344189873;-0.90240478515625;318.999999194602;320;-0.000499969482421875;1 mA
321.873344187348;-0.90240478515625;319.999999192078;321;-0.000499969482421875;1 mA
322.873344184823;-0.90240478515625;320.999999189553;322;-0.000499969482421875;1 mA
323.873344182298;-0.9027099609375;321.999999187028;323;-0.000499908447265625;1 mA
324.873344179774;-0.9027099609375;322.999999184503;324;-0.000499847412109375;1 mA
325.873344177249;-0.9027099609375;323.999999181979;325;-0.0005;1 mA
326.873344174724;-0.9027099609375;324.999999179454;326;-0.00049993896484375;1 mA
327.873344172199;-0.90301513671875;325.999999176929;327;-0.00049993896484375;1 mA
328.873344169675;-0.90301513671875;326.999999174404;328;-0.000499908447265625;1 mA
329.87334416715;-0.90301513671875;327.99999917188;329;-0.00049993896484375;1 mA
330.873344164625;-0.90301513671875;328.999999169355;330;-0.0004998779296875;1 mA
331.8733441621;-0.90301513671875;329.99999916683;331;-0.0005;1 mA
332.873344159576;-0.9033203125;330.999999164305;332;-0.000499908447265625;1 mA
333.873344157051;-0.9033203125;331.999999161781;333;-0.00049993896484375;1 mA
334.873344154526;-0.9033203125;332.999999159256;334;-0.000499908447265625;1 mA
335.873344152001;-0.9033203125;333.999999156731;335;-0.000499908447265625;1 mA
336.873344149477;-0.90362548828125;334.999999154206;336;-0.000499847412109375;1 mA
337.873344146952;-0.90362548828125;335.999999151682;337;-0.000499908447265625;1 mA
338.873344144427;-0.90362548828125;336.999999149157;338;-0.000499847412109375;1 mA
339.873344141902;-0.90362548828125;337.999999146632;339;-0.00049993896484375;1 mA
340.873344139378;-0.90362548828125;338.999999144107;340;-0.0004998779296875;1 mA
341.873344136853;-0.9039306640625;339.999999141583;341;-0.000499908447265625;1 mA
342.873344134328;-0.9039306640625;340.999999139058;342;-0.00049993896484375;1 mA
343.873344131803;-0.9039306640625;341.999999136533;343;-0.000499908447265625;1 mA
344.873344129279;-0.9039306640625;342.999999134008;344;-0.00049993896484375;1 mA
345.873344126754;-0.90423583984375;343.999999131483;345;-0.000499908447265625;1 mA
346.873344124229;-0.90423583984375;344.999999128959;346;-0.000499969482421875;1 mA
347.873344121704;-0.90423583984375;345.999999126434;347;-0.000499969482421875;1 mA
348.873344119179;-0.90423583984375;346.999999123909;348;-0.000499908447265625;1 mA
349.873344116655;-0.904541015625;347.999999121384;349;-0.00049993896484375;1 mA
350.87334411413;-0.904541015625;348.99999911886;350;-0.000499969482421875;1 mA
351.873344111605;-0.904541015625;349.999999116335;351;-0.00049993896484375;1 mA
352.87334410908;-0.904541015625;350.99999911381;352;-0.000499908447265625;1 mA
353.873344106556;-0.904541015625;351.999999111285;353;-0.0004998779296875;1 mA
354.873344104031;-0.90484619140625;352.999999108761;354;-0.000499969482421875;1 mA
355.873344101506;-0.90484619140625;353.999999106236;355;-0.00049993896484375;1 mA
356.873344098981;-0.90484619140625;354.999999103711;356;-0.00049993896484375;1 mA
357.873344096457;-0.90484619140625;355.999999101186;357;-0.0004998779296875;1 mA
358.873344093932;-0.9051513671875;356.999999098662;358;-0.00049993896484375;1 mA
359.873344091407;-0.9051513671875;357.999999096137;359;-0.00049993896484375;1 mA
360.873344088882;-0.9051513671875;358.999999093612;360;-0.000499969482421875;1 mA
361.873344086358;-0.9051513671875;359.999999091087;361;-0.00049993896484375;1 mA
362.873344083833;-0.90545654296875;360.999999088563;362;-0.000499847412109375;1 mA
363.873344081308;-0.90545654296875;361.999999086038;363;-0.00049993896484375;1 mA
364.873344078783;-0.90545654296875;362.999999083513;364;-0.000499908447265625;1 mA
365.873344076259;-0.90545654296875;363.999999080988;365;-0.00049993896484375;1 mA
366.873344073734;-0.90576171875;364.999999078464;366;-0.00049993896484375;1 mA
367.873344071209;-0.90576171875;365.999999075939;367;-0.00049993896484375;1 mA
368.873344068684;-0.90576171875;366.999999073414;368;-0.0004998779296875;1 mA
369.87334406616;-0.90576171875;367.999999070889;369;-0.00049993896484375;1 mA
370.873344063635;-0.90606689453125;368.999999068365;370;-0.000499847412109375;1 mA
371.87334406111;-0.90606689453125;369.99999906584;371;-0.000499847412109375;1 mA
372.873344058585;-0.90606689453125;370.999999063315;372;-0.0004998779296875;1 mA
373.873344056061;-0.90606689453125;371.99999906079;373;-0.000499908447265625;1 mA
374.873344053536;-0.9063720703125;372.999999058266;374;-0.0004998779296875;1 mA
375.873344051011;-0.9063720703125;373.999999055741;375;-0.0004998779296875;1 mA
376.873344048486;-0.9063720703125;374.999999053216;376;-0.000499847412109375;1 mA
377.873344045962;-0.9063720703125;375.999999050691;377;-0.000499847412109375;1 mA
378.873344043437;-0.90667724609375;376.999999048167;378;-0.00049993896484375;1 mA
379.873344040912;-0.90667724609375;377.999999045642;379;-0.000499969482421875;1 mA
380.873344038387;-0.90667724609375;378.999999043117;380;-0.000499847412109375;1 mA
381.873344035862;-0.90667724609375;379.999999040592;381;-0.00049993896484375;1 mA
382.873344033338;-0.906982421875;380.999999038067;382;-0.000499908447265625;1 mA
383.873344030813;-0.906982421875;381.999999035543;383;-0.00049993896484375;1 mA
384.873344028288;-0.906982421875;382.999999033018;384;-0.000499908447265625;1 mA
385.873344025763;-0.906982421875;383.999999030493;385;-0.000499969482421875;1 mA
386.873344023239;-0.90728759765625;384.999999027968;386;-0.00049993896484375;1 mA
387.873344020714;-0.90728759765625;385.999999025444;387;-0.000499969482421875;1 mA
